99.90MB of 99.90MB total (  100%)
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/cache.(*actualStateOfWorld).AddPodToVolume
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/cache.(*actualStateOfWorld).MarkVolumeAsMounted
         0     0%   100%     0.50MB   0.5%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/cache.(*desiredStateOfWorld).AddPodToVolume
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).Run
         0     0%   100%     0.50MB   0.5%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).createVolumeSpec
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).findAndAddNewPods
         0     0%   100%     0.50MB   0.5%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).getPVSpec
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).populatorLoopFunc.func1
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).processPodVolumes
         0     0%   100%     0.57MB  0.57%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/master.init
         0     0%   100%     0.52MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/config.(*EndpointsConfig).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/config.handleAddEndpoints)-fm
         0     0%   100%     0.52MB  0.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/config.(*EndpointsConfig).handleAddEndpoints
         0     0%   100%     1.54MB  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0%   100%     1.54MB  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0%   100%     1.54MB  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0%   100%     1.54MB  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
         0     0%   100%     1.54MB  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%     1.54MB  1.54%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%     2.02MB  2.02%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%     2.02MB  2.02%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%     0.53MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.LoadTranslations
         0     0%   100%     1.01MB  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%     1.51MB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     1.52MB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     2.02MB  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%     1.01MB  1.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%     1.51MB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     1.52MB  1.52%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     2.02MB  2.03%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%     1.02MB  1.02%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*VolumePluginMgr).InitPlugins
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%        1MB  1.00%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     3.83MB  3.83%  io.Copy
         0     0%   100%     3.83MB  3.83%  io.copyBuffer
         0     0%   100%     3.50MB  3.51%  io/ioutil.ReadFile
         0     0%   100%     6.41MB  6.41%  main.init
         0     0%   100%     2.03MB  2.03%  main.main
         0     0%   100%     0.50MB   0.5%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB   0.5%  os.Open
         0     0%   100%     0.50MB   0.5%  os.OpenFile
         0     0%   100%     2.04MB  2.04%  os/exec.(*Cmd).Start.func1
         0     0%   100%     2.04MB  2.04%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.00%  path.Clean
         0     0%   100%        1MB  1.00%  path.Join
         0     0%   100%     1.50MB  1.50%  reflect.New
         0     0%   100%     2.50MB  2.50%  reflect.Value.Convert
         0     0%   100%        1MB  1.00%  reflect.Value.SetMapIndex
         0     0%   100%     2.50MB  2.50%  reflect.cvtBytesString
         0     0%   100%        1MB  1.00%  reflect.mapassign
         0     0%   100%     0.50MB   0.5%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%     0.52MB  0.52%  regexp.(*Regexp).FindSubmatch
         0     0%   100%     1.53MB  1.54%  regexp.(*Regexp).MatchString
         0     0%   100%     2.55MB  2.55%  regexp.(*Regexp).doExecute
         0     0%   100%     1.53MB  1.54%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB   0.5%  regexp.(*Regexp).get
         0     0%   100%     2.05MB  2.05%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB   0.5%  regexp.Compile
         0     0%   100%     0.50MB   0.5%  regexp.MustCompile
         0     0%   100%     0.50MB   0.5%  regexp.compile
         0     0%   100%     0.50MB   0.5%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB   0.5%  regexp/syntax.Compile
         0     0%   100%        1MB  1.00%  runtime.concatstring3
         0     0%   100%        1MB  1.00%  runtime.concatstrings
         0     0%   100%    99.40MB 99.50%  runtime.goexit
         0     0%   100%     8.44MB  8.45%  runtime.main
         0     0%   100%     0.50MB   0.5%  runtime.mstart
         0     0%   100%     0.50MB   0.5%  runtime.newproc.func1
         0     0%   100%     0.50MB   0.5%  runtime.newproc1
         0     0%   100%    22.50MB 22.52%  runtime.slicebytetostring
         0     0%   100%     0.50MB   0.5%  runtime.systemstack
         0     0%   100%     0.79MB  0.79%  runtime/pprof.profileWriter
         0     0%   100%     1.50MB  1.50%  strings.Join
         0     0%   100%     2.02MB  2.02%  sync.(*Once).Do
         0     0%   100%     1.50MB  1.50%  syscall.BytePtrFromString
         0     0%   100%     0.50MB   0.5%  syscall.Open
         0     0%   100%        1MB  1.00%  syscall.Stat
         0     0%   100%     0.50MB   0.5%  syscall.openat
