80.64MB of 80.64MB total (  100%)
         0     0%   100%     0.53MB  0.65%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.LoadTranslations
         0     0%   100%     1.01MB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%     1.51MB  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     1.52MB  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     2.02MB  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%     1.01MB  1.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%     1.51MB  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     1.52MB  1.88%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     2.02MB  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%     1.02MB  1.26%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*VolumePluginMgr).InitPlugins
         0     0%   100%        1MB  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%        1MB  1.24%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     2.95MB  3.66%  io.Copy
         0     0%   100%     2.95MB  3.66%  io.copyBuffer
         0     0%   100%     6.41MB  7.95%  main.init
         0     0%   100%     2.03MB  2.51%  main.main
         0     0%   100%     0.50MB  0.62%  net/http.(*Transport).dialConn.func3
         0     0%   100%     1.16MB  1.43%  os/exec.(*Cmd).Start.func1
         0     0%   100%     1.16MB  1.43%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.24%  path.Clean
         0     0%   100%        1MB  1.24%  path.Join
         0     0%   100%     1.50MB  1.86%  reflect.New
         0     0%   100%        1MB  1.24%  reflect.Value.Convert
         0     0%   100%        1MB  1.24%  reflect.Value.SetMapIndex
         0     0%   100%        1MB  1.24%  reflect.cvtBytesString
         0     0%   100%        1MB  1.24%  reflect.mapassign
         0     0%   100%     0.50MB  0.62%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%     0.52MB  0.64%  regexp.(*Regexp).FindSubmatch
         0     0%   100%     1.53MB  1.90%  regexp.(*Regexp).MatchString
         0     0%   100%     2.55MB  3.16%  regexp.(*Regexp).doExecute
         0     0%   100%     1.53MB  1.90%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB  0.62%  regexp.(*Regexp).get
         0     0%   100%     2.05MB  2.54%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.62%  regexp.Compile
         0     0%   100%     0.50MB  0.62%  regexp.MustCompile
         0     0%   100%     0.50MB  0.62%  regexp.compile
         0     0%   100%     0.50MB  0.62%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB  0.62%  regexp/syntax.Compile
         0     0%   100%     0.50MB  0.62%  runtime.concatstring2
         0     0%   100%        1MB  1.24%  runtime.concatstring3
         0     0%   100%     1.50MB  1.86%  runtime.concatstrings
         0     0%   100%    80.14MB 99.38%  runtime.goexit
         0     0%   100%     8.44MB 10.46%  runtime.main
         0     0%   100%     0.50MB  0.62%  runtime.mstart
         0     0%   100%     0.50MB  0.62%  runtime.newproc.func1
         0     0%   100%     0.50MB  0.62%  runtime.newproc1
         0     0%   100%       14MB 17.36%  runtime.slicebytetostring
         0     0%   100%     0.50MB  0.62%  runtime.systemstack
         0     0%   100%     1.50MB  1.86%  strings.Join
         0     0%   100%     2.02MB  2.50%  sync.(*Once).Do
