89.56MB of 89.56MB total (  100%)
         0     0%   100%        1MB  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).findAndAddNewPods
         0     0%   100%     0.50MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).getPVSpec
         0     0%   100%        1MB  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).populatorLoopFunc.func1
         0     0%   100%        1MB  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/kubelet/volumemanager/populator.(*desiredStateOfWorldPopulator).processPodVolumes
         0     0%   100%     0.57MB  0.64%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/master.init
         0     0%   100%     1.08MB  1.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/config.(*EndpointsConfig).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/config.handleAddEndpoints)-fm
         0     0%   100%     1.08MB  1.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/config.(*EndpointsConfig).handleAddEndpoints
         0     0%   100%     2.10MB  2.34%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0%   100%     2.10MB  2.34%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0%   100%     2.10MB  2.34%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0%   100%     0.56MB  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*proxyServiceMap).merge
         0     0%   100%     0.56MB  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateServiceMap
         0     0%   100%     0.56MB  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateServiceMap.func1
         0     0%   100%     1.54MB  1.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
         0     0%   100%     0.56MB  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/userspace.(*LoadBalancerRR).OnEndpointsAdd
         0     0%   100%     0.56MB  0.63%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/userspace.(*LoadBalancerRR).newServiceInternal
         0     0%   100%     2.10MB  2.34%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%     2.10MB  2.34%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%     2.02MB  2.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%     2.02MB  2.25%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%     0.53MB  0.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.LoadTranslations
         0     0%   100%     1.01MB  1.13%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%     1.51MB  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     1.52MB  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     2.02MB  2.26%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%     1.01MB  1.13%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%     1.51MB  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     1.52MB  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     2.02MB  2.26%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%     1.02MB  1.14%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*VolumePluginMgr).InitPlugins
         0     0%   100%     1.55MB  1.73%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%        1MB  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     0.55MB  0.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateVerifyControllerAttachedVolumeFunc.func1
         0     0%   100%     3.83MB  4.28%  io.Copy
         0     0%   100%     3.83MB  4.28%  io.copyBuffer
         0     0%   100%     6.41MB  7.16%  main.init
         0     0%   100%     2.03MB  2.26%  main.main
         0     0%   100%     0.50MB  0.56%  net/http.(*Client).Do
         0     0%   100%     0.50MB  0.56%  net/http.(*Client).makeHeadersCopier
         0     0%   100%     0.50MB  0.56%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB  0.56%  net/http.Header.clone
         0     0%   100%     2.04MB  2.27%  os/exec.(*Cmd).Start.func1
         0     0%   100%     2.04MB  2.27%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.12%  path.Clean
         0     0%   100%        1MB  1.12%  path.Join
         0     0%   100%     1.50MB  1.68%  reflect.New
         0     0%   100%     2.50MB  2.79%  reflect.Value.Convert
         0     0%   100%        1MB  1.12%  reflect.Value.SetMapIndex
         0     0%   100%     2.50MB  2.79%  reflect.cvtBytesString
         0     0%   100%        1MB  1.12%  reflect.mapassign
         0     0%   100%     0.50MB  0.56%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%     0.52MB  0.58%  regexp.(*Regexp).FindSubmatch
         0     0%   100%     1.53MB  1.71%  regexp.(*Regexp).MatchString
         0     0%   100%     2.55MB  2.85%  regexp.(*Regexp).doExecute
         0     0%   100%     1.53MB  1.71%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB  0.56%  regexp.(*Regexp).get
         0     0%   100%     2.05MB  2.29%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.56%  regexp.Compile
         0     0%   100%     0.50MB  0.56%  regexp.MustCompile
         0     0%   100%     0.50MB  0.56%  regexp.compile
         0     0%   100%     0.50MB  0.56%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB  0.56%  regexp/syntax.Compile
         0     0%   100%        1MB  1.12%  runtime.concatstring3
         0     0%   100%        1MB  1.12%  runtime.concatstrings
         0     0%   100%    89.06MB 99.44%  runtime.goexit
         0     0%   100%     8.44MB  9.42%  runtime.main
         0     0%   100%     0.50MB  0.56%  runtime.mstart
         0     0%   100%     0.50MB  0.56%  runtime.newproc.func1
         0     0%   100%     0.50MB  0.56%  runtime.newproc1
         0     0%   100%    17.50MB 19.54%  runtime.slicebytetostring
         0     0%   100%     0.50MB  0.56%  runtime.systemstack
         0     0%   100%     0.79MB  0.88%  runtime/pprof.profileWriter
         0     0%   100%     1.50MB  1.68%  strings.Join
         0     0%   100%     0.50MB  0.56%  strings.Replace
         0     0%   100%     2.02MB  2.25%  sync.(*Once).Do
