68.55MB of 68.55MB total (  100%)
         0     0%   100%     0.95MB  1.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%     0.95MB  1.38%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%     2.02MB  2.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%     2.02MB  2.94%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%     0.53MB  0.77%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.LoadTranslations
         0     0%   100%     1.01MB  1.48%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInListMetric
         0     0%   100%     1.51MB  2.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     1.52MB  2.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     2.02MB  2.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%     1.01MB  1.48%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInListMetric
         0     0%   100%     1.51MB  2.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     1.52MB  2.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     2.02MB  2.95%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%     1.02MB  1.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*VolumePluginMgr).InitPlugins
         0     0%   100%        1MB  1.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%        1MB  1.46%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     2.95MB  4.30%  io.Copy
         0     0%   100%     2.95MB  4.30%  io.copyBuffer
         0     0%   100%     6.41MB  9.35%  main.init
         0     0%   100%     2.03MB  2.96%  main.main
         0     0%   100%     0.50MB  0.74%  net.(*Dialer).Dial
         0     0%   100%     0.50MB  0.74%  net.(*Dialer).DialContext
         0     0%   100%     0.50MB  0.74%  net.DialTimeout
         0     0%   100%     0.50MB  0.74%  net/http.(*Transport).dial
         0     0%   100%     0.50MB  0.74%  net/http.(*Transport).dialConn
         0     0%   100%     0.50MB  0.73%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB  0.74%  net/http.(*Transport).getConn.func4
         0     0%   100%     1.16MB  1.69%  os/exec.(*Cmd).Start.func1
         0     0%   100%     1.16MB  1.69%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.46%  path.Clean
         0     0%   100%        1MB  1.46%  path.Join
         0     0%   100%     1.50MB  2.19%  reflect.New
         0     0%   100%        3MB  4.38%  reflect.Value.Convert
         0     0%   100%        1MB  1.46%  reflect.Value.SetMapIndex
         0     0%   100%        3MB  4.38%  reflect.cvtBytesString
         0     0%   100%        1MB  1.46%  reflect.mapassign
         0     0%   100%     0.50MB  0.73%  regexp.(*Regexp).FindStringSubmatch
         0     0%   100%     0.52MB  0.75%  regexp.(*Regexp).FindSubmatch
         0     0%   100%     1.53MB  2.24%  regexp.(*Regexp).MatchString
         0     0%   100%     2.55MB  3.72%  regexp.(*Regexp).doExecute
         0     0%   100%     1.53MB  2.24%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB  0.73%  regexp.(*Regexp).get
         0     0%   100%     2.05MB  2.99%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.73%  regexp.Compile
         0     0%   100%     0.50MB  0.73%  regexp.MustCompile
         0     0%   100%     0.50MB  0.73%  regexp.compile
         0     0%   100%     0.50MB  0.73%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB  0.73%  regexp/syntax.Compile
         0     0%   100%     0.50MB  0.74%  runtime.addtimer
         0     0%   100%     0.50MB  0.73%  runtime.concatstring2
         0     0%   100%        1MB  1.46%  runtime.concatstring3
         0     0%   100%     1.50MB  2.19%  runtime.concatstrings
         0     0%   100%    68.05MB 99.27%  runtime.goexit
         0     0%   100%     8.44MB 12.31%  runtime.main
         0     0%   100%     0.50MB  0.73%  runtime.mstart
         0     0%   100%     0.50MB  0.73%  runtime.newproc.func1
         0     0%   100%     0.50MB  0.73%  runtime.newproc1
         0     0%   100%       11MB 16.05%  runtime.slicebytetostring
         0     0%   100%     0.50MB  0.73%  runtime.systemstack
         0     0%   100%     1.50MB  2.19%  strings.Join
         0     0%   100%     2.02MB  2.94%  sync.(*Once).Do
         0     0%   100%     0.50MB  0.74%  time.AfterFunc
         0     0%   100%     0.50MB  0.74%  time.startTimer
