94.78MB of 94.78MB total (  100%)
         0     0%   100%     0.50MB  0.53%  regexp/syntax.Compile
         0     0%   100%     1.50MB  1.58%  runtime.concatstring3
         0     0%   100%     1.50MB  1.58%  runtime.concatstrings
         0     0%   100%    93.27MB 98.41%  runtime.goexit
         0     0%   100%    11.01MB 11.62%  runtime.main
         0     0%   100%     1.01MB  1.06%  runtime.mstart
         0     0%   100%     0.51MB  0.54%  runtime.newproc.func1
         0     0%   100%     0.51MB  0.54%  runtime.newproc1
         0     0%   100%     0.50MB  0.53%  runtime.semacquire
         0     0%   100%       22MB 23.21%  runtime.slicebytetostring
         0     0%   100%     0.79MB  0.83%  runtime/pprof.profileWriter
         0     0%   100%     0.50MB  0.53%  strings.Join
         0     0%   100%     0.50MB  0.53%  sync.(*Mutex).Lock
         0     0%   100%     0.50MB  0.53%  sync.(*Once).Do
         0     0%   100%     0.50MB  0.53%  sync.runtime_SemacquireMutex
         0     0%   100%     0.60MB  0.63%  text/template.(*Template).Parse
         0     0%   100%     0.60MB  0.63%  text/template/parse.(*Tree).Parse
         0     0%   100%     0.60MB  0.63%  text/template/parse.(*Tree).parse
         0     0%   100%     0.60MB  0.63%  text/template/parse.(*Tree).textOrAction
         0     0%   100%     0.60MB  0.63%  text/template/parse.Parse
         0     0%   100%     0.50MB  0.53%  time.After
