83.19MB of 83.19MB total (  100%)
         0     0%   100%     2.50MB  3.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%     2.50MB  3.01%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     0.64MB  0.77%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%     0.60MB  0.72%  html/template.(*Template).Parse
         0     0%   100%     3.76MB  4.52%  io.Copy
         0     0%   100%     3.76MB  4.52%  io.copyBuffer
         0     0%   100%     0.50MB   0.6%  io/ioutil.ReadFile
         0     0%   100%     0.50MB   0.6%  io/ioutil.readAll
         0     0%   100%    10.01MB 12.03%  main.init
         0     0%   100%        1MB  1.20%  main.main
         0     0%   100%     0.50MB   0.6%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB   0.6%  net/http.(*Transport).getConn.func4
         0     0%   100%     2.04MB  2.45%  os/exec.(*Cmd).Start.func1
         0     0%   100%     2.04MB  2.45%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.20%  path.Clean
         0     0%   100%        1MB  1.20%  path.Join
         0     0%   100%     0.50MB   0.6%  reflect.New
         0     0%   100%        1MB  1.20%  reflect.Value.Convert
         0     0%   100%     1.50MB  1.81%  reflect.Value.SetMapIndex
         0     0%   100%        1MB  1.20%  reflect.cvtBytesString
         0     0%   100%     1.50MB  1.81%  reflect.mapassign
         0     0%   100%     0.50MB   0.6%  regexp.Compile
         0     0%   100%     0.50MB   0.6%  regexp.MustCompile
         0     0%   100%     0.50MB   0.6%  regexp.compile
         0     0%   100%     0.50MB   0.6%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB   0.6%  regexp/syntax.Compile
         0     0%   100%     1.50MB  1.80%  runtime.concatstring3
         0     0%   100%     1.50MB  1.80%  runtime.concatstrings
         0     0%   100%    81.68MB 98.20%  runtime.goexit
         0     0%   100%    11.01MB 13.24%  runtime.main
         0     0%   100%        1MB  1.20%  runtime.mstart
         0     0%   100%     0.50MB   0.6%  runtime.newproc.func1
         0     0%   100%     0.50MB   0.6%  runtime.newproc1
         0     0%   100%     0.50MB   0.6%  runtime.semacquire
         0     0%   100%       13MB 15.63%  runtime.slicebytetostring
         0     0%   100%     0.79MB  0.95%  runtime/pprof.profileWriter
         0     0%   100%     0.50MB   0.6%  strings.Join
         0     0%   100%     0.50MB   0.6%  sync.(*Mutex).Lock
         0     0%   100%     0.50MB   0.6%  sync.(*Once).Do
         0     0%   100%     0.50MB   0.6%  sync.runtime_SemacquireMutex
         0     0%   100%     0.60MB  0.72%  text/template.(*Template).Parse
         0     0%   100%     0.60MB  0.72%  text/template/parse.(*Tree).Parse
         0     0%   100%     0.60MB  0.72%  text/template/parse.(*Tree).parse
         0     0%   100%     0.60MB  0.72%  text/template/parse.(*Tree).textOrAction
         0     0%   100%     0.60MB  0.72%  text/template/parse.Parse
