95.07MB of 95.07MB total (  100%)
         0     0%   100%     1.53MB  1.61%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
         0     0%   100%     0.51MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/registry/rbac/rest.init
         0     0%   100%     2.11MB  2.22%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%     2.11MB  2.22%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%     3.50MB  3.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%     3.50MB  3.68%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/node.PatchNodeStatus
         0     0%   100%     0.51MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     1.01MB  1.06%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     0.51MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     1.01MB  1.06%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*cacheOnce).cache
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*cachedMetrics).GetMetrics
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*cachedMetrics).GetMetrics.func1
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume.(*metricsDu).GetMetrics
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/secret.(*secretVolumeMounter).GetMetrics
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationExecutor).MountVolume
         0     0%   100%     0.50MB  0.53%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc
         0     0%   100%     1.15MB  1.21%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%     4.39MB  4.62%  io.Copy
         0     0%   100%     4.39MB  4.62%  io.copyBuffer
         0     0%   100%     0.50MB  0.53%  io/ioutil.ReadFile
         0     0%   100%     0.50MB  0.53%  io/ioutil.readAll
         0     0%   100%     8.63MB  9.07%  main.init
         0     0%   100%        4MB  4.21%  main.main
         0     0%   100%     0.50MB  0.53%  net/http.(*Client).Do
         0     0%   100%     0.50MB  0.53%  net/http.(*Client).send
         0     0%   100%     0.50MB  0.53%  net/http.(*Transport).RoundTrip
         0     0%   100%     1.50MB  1.58%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB  0.53%  net/http.send
         0     0%   100%     2.04MB  2.14%  os/exec.(*Cmd).Start.func1
         0     0%   100%     2.04MB  2.14%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%     0.50MB  0.53%  path.Clean
         0     0%   100%     0.50MB  0.53%  path.Join
         0     0%   100%        1MB  1.05%  reflect.MakeSlice
         0     0%   100%     1.50MB  1.58%  reflect.New
         0     0%   100%     2.50MB  2.63%  reflect.Value.Convert
         0     0%   100%        1MB  1.05%  reflect.Value.SetMapIndex
         0     0%   100%     2.50MB  2.63%  reflect.cvtBytesString
         0     0%   100%        1MB  1.05%  reflect.mapassign
         0     0%   100%     0.52MB  0.54%  regexp.(*Regexp).FindAllStringSubmatch
         0     0%   100%     0.52MB  0.54%  regexp.(*Regexp).MatchString
         0     0%   100%     0.52MB  0.54%  regexp.(*Regexp).ReplaceAllString
         0     0%   100%     0.52MB  0.54%  regexp.(*Regexp).allMatches
         0     0%   100%     1.55MB  1.63%  regexp.(*Regexp).doExecute
         0     0%   100%     0.52MB  0.54%  regexp.(*Regexp).doMatch
         0     0%   100%     0.52MB  0.54%  regexp.(*Regexp).replaceAll
         0     0%   100%     1.55MB  1.63%  regexp.(*machine).backtrack
         0     0%   100%        1MB  1.05%  regexp.Compile
         0     0%   100%        1MB  1.05%  regexp.MustCompile
         0     0%   100%        1MB  1.05%  regexp.compile
         0     0%   100%        1MB  1.05%  regexp/syntax.(*compiler).compile
         0     0%   100%        1MB  1.05%  regexp/syntax.Compile
         0     0%   100%    94.57MB 99.47%  runtime.goexit
         0     0%   100%    12.63MB 13.28%  runtime.main
         0     0%   100%     0.50MB  0.53%  runtime.mstart
         0     0%   100%     0.50MB  0.53%  runtime.newproc.func1
         0     0%   100%     0.50MB  0.53%  runtime.newproc1
         0     0%   100%    20.50MB 21.56%  runtime.slicebytetostring
         0     0%   100%     0.50MB  0.53%  runtime.systemstack
         0     0%   100%     0.79MB  0.83%  runtime/pprof.profileWriter
         0     0%   100%     0.50MB  0.53%  strings.Join
         0     0%   100%     1.50MB  1.58%  sync.(*Once).Do
