74.76MB of 74.76MB total (  100%)
         0     0%   100%     3.50MB  4.68%  reflect.Value.Convert
         0     0%   100%        1MB  1.34%  reflect.Value.SetMapIndex
         0     0%   100%     3.50MB  4.68%  reflect.cvtBytesString
         0     0%   100%        1MB  1.34%  reflect.mapassign
         0     0%   100%     0.52MB  0.69%  regexp.(*Regexp).FindAllStringSubmatch
         0     0%   100%     0.52MB  0.69%  regexp.(*Regexp).MatchString
         0     0%   100%     0.52MB  0.69%  regexp.(*Regexp).ReplaceAllString
         0     0%   100%     0.52MB  0.69%  regexp.(*Regexp).allMatches
         0     0%   100%     1.55MB  2.07%  regexp.(*Regexp).doExecute
         0     0%   100%     0.52MB  0.69%  regexp.(*Regexp).doMatch
         0     0%   100%     0.52MB  0.69%  regexp.(*Regexp).replaceAll
         0     0%   100%     1.55MB  2.07%  regexp.(*machine).backtrack
         0     0%   100%        1MB  1.34%  regexp.Compile
         0     0%   100%        1MB  1.34%  regexp.MustCompile
         0     0%   100%        1MB  1.34%  regexp.compile
         0     0%   100%        1MB  1.34%  regexp/syntax.(*compiler).compile
         0     0%   100%        1MB  1.34%  regexp/syntax.Compile
         0     0%   100%    74.76MB   100%  runtime.goexit
         0     0%   100%    12.63MB 16.89%  runtime.main
         0     0%   100%       15MB 20.06%  runtime.slicebytetostring
         0     0%   100%     0.79MB  1.06%  runtime/pprof.profileWriter
         0     0%   100%     0.50MB  0.67%  strings.Join
         0     0%   100%     0.50MB  0.67%  strings.Replace
         0     0%   100%     1.50MB  2.01%  sync.(*Once).Do
