72.87MB of 72.87MB total (  100%)
         0     0%   100%     1.50MB  2.06%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB  0.69%  net/http.(*persistConn).writeLoop
         0     0%   100%     1.16MB  1.59%  os/exec.(*Cmd).Start.func1
         0     0%   100%     1.16MB  1.59%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%     0.50MB  0.69%  path.Clean
         0     0%   100%     0.50MB  0.69%  path.Join
         0     0%   100%     2.04MB  2.80%  reflect.MakeSlice
         0     0%   100%        1MB  1.37%  reflect.New
         0     0%   100%        3MB  4.12%  reflect.Value.Convert
         0     0%   100%        1MB  1.37%  reflect.Value.SetMapIndex
         0     0%   100%        3MB  4.12%  reflect.cvtBytesString
         0     0%   100%        1MB  1.37%  reflect.mapassign
         0     0%   100%     0.52MB  0.71%  regexp.(*Regexp).FindAllStringSubmatch
         0     0%   100%     0.52MB  0.71%  regexp.(*Regexp).MatchString
         0     0%   100%     0.52MB  0.71%  regexp.(*Regexp).ReplaceAllString
         0     0%   100%     0.52MB  0.71%  regexp.(*Regexp).allMatches
         0     0%   100%     1.55MB  2.12%  regexp.(*Regexp).doExecute
         0     0%   100%     0.52MB  0.71%  regexp.(*Regexp).doMatch
         0     0%   100%     0.52MB  0.71%  regexp.(*Regexp).replaceAll
         0     0%   100%     1.55MB  2.12%  regexp.(*machine).backtrack
         0     0%   100%        1MB  1.38%  regexp.Compile
         0     0%   100%        1MB  1.38%  regexp.MustCompile
         0     0%   100%        1MB  1.38%  regexp.compile
         0     0%   100%        1MB  1.38%  regexp/syntax.(*compiler).compile
         0     0%   100%        1MB  1.38%  regexp/syntax.Compile
         0     0%   100%     0.50MB  0.69%  runtime.concatstring3
         0     0%   100%     0.50MB  0.69%  runtime.concatstrings
         0     0%   100%    72.87MB   100%  runtime.goexit
         0     0%   100%    12.63MB 17.33%  runtime.main
         0     0%   100%        1MB  1.37%  runtime.selectgo
         0     0%   100%        1MB  1.37%  runtime.selectgoImpl
         0     0%   100%    11.50MB 15.78%  runtime.slicebytetostring
         0     0%   100%     1.50MB  2.06%  sync.(*Once).Do
         0     0%   100%     0.50MB  0.69%  sync.(*Pool).Get
