84.44MB of 84.44MB total (  100%)
         0     0%   100%     0.50MB  0.59%  reflect.New
         0     0%   100%        1MB  1.18%  reflect.Value.Convert
         0     0%   100%     2.51MB  2.97%  reflect.Value.SetMapIndex
         0     0%   100%        1MB  1.18%  reflect.cvtBytesString
         0     0%   100%     2.51MB  2.97%  reflect.mapassign
         0     0%   100%     0.50MB   0.6%  regexp.(*Regexp).MatchString
         0     0%   100%     0.50MB   0.6%  regexp.(*Regexp).doExecute
         0     0%   100%     0.50MB   0.6%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB   0.6%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.59%  regexp.Compile
         0     0%   100%     0.50MB  0.59%  regexp.MustCompile
         0     0%   100%     0.50MB  0.59%  regexp.compile
         0     0%   100%     0.51MB   0.6%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB  0.59%  runtime.concatstring2
         0     0%   100%        1MB  1.18%  runtime.concatstring3
         0     0%   100%     1.50MB  1.78%  runtime.concatstrings
         0     0%   100%    83.94MB 99.40%  runtime.goexit
         0     0%   100%    10.70MB 12.67%  runtime.main
         0     0%   100%    18.50MB 21.91%  runtime.slicebytetostring
         0     0%   100%     0.79MB  0.94%  runtime/pprof.profileWriter
         0     0%   100%        2MB  2.37%  strings.Join
         0     0%   100%     3.50MB  4.15%  sync.(*Once).Do
         0     0%   100%     1.19MB  1.41%  text/template.(*Template).Parse
         0     0%   100%     1.19MB  1.41%  text/template/parse.(*Tree).Parse
         0     0%   100%     1.19MB  1.41%  text/template/parse.(*Tree).parse
         0     0%   100%     1.19MB  1.41%  text/template/parse.(*Tree).textOrAction
         0     0%   100%     1.19MB  1.41%  text/template/parse.Parse
