86.98MB of 86.98MB total (  100%)
         0     0%   100%     0.50MB  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%     0.50MB  0.58%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     0.64MB  0.74%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%     1.19MB  1.37%  html/template.(*Template).Parse
         0     0%   100%     4.39MB  5.05%  io.Copy
         0     0%   100%     4.39MB  5.05%  io.copyBuffer
         0     0%   100%     1.50MB  1.72%  io/ioutil.ReadDir
         0     0%   100%     8.70MB 10.00%  main.init
         0     0%   100%        2MB  2.30%  main.main
         0     0%   100%        3MB  3.45%  net/http.(*Transport).dialConn.func3
         0     0%   100%     0.50MB  0.58%  net/http.(*conn).serve
         0     0%   100%     1.50MB  1.72%  os.(*File).Readdir
         0     0%   100%     0.50MB  0.57%  os.(*File).Readdirnames
         0     0%   100%     1.50MB  1.72%  os.(*File).readdir
         0     0%   100%     0.50MB  0.57%  os.(*File).readdirnames
         0     0%   100%     2.04MB  2.34%  os/exec.(*Cmd).Start.func1
         0     0%   100%     2.04MB  2.34%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%     2.50MB  2.87%  path.Clean
         0     0%   100%        3MB  3.45%  path.Join
         0     0%   100%     0.50MB  0.58%  reflect.New
         0     0%   100%     0.50MB  0.57%  reflect.Value.Convert
         0     0%   100%        1MB  1.15%  reflect.Value.SetMapIndex
         0     0%   100%     0.50MB  0.57%  reflect.cvtBytesString
         0     0%   100%        1MB  1.15%  reflect.mapassign
         0     0%   100%     0.50MB  0.58%  regexp.(*Regexp).MatchString
         0     0%   100%     0.50MB  0.58%  regexp.(*Regexp).doExecute
         0     0%   100%     0.50MB  0.58%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB  0.58%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.58%  regexp.Compile
         0     0%   100%     0.50MB  0.58%  regexp.MustCompile
         0     0%   100%     0.50MB  0.58%  regexp.compile
         0     0%   100%     0.51MB  0.58%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB  0.57%  runtime.concatstring2
         0     0%   100%        1MB  1.15%  runtime.concatstring3
         0     0%   100%     1.50MB  1.72%  runtime.concatstrings
         0     0%   100%    85.98MB 98.84%  runtime.goexit
         0     0%   100%    10.70MB 12.30%  runtime.main
         0     0%   100%     0.50MB  0.58%  runtime.mstart
         0     0%   100%     0.50MB  0.58%  runtime.newproc.func1
         0     0%   100%     0.50MB  0.58%  runtime.newproc1
         0     0%   100%       17MB 19.55%  runtime.slicebytetostring
         0     0%   100%     0.50MB  0.58%  runtime.systemstack
         0     0%   100%     0.79MB  0.91%  runtime/pprof.profileWriter
         0     0%   100%     1.50MB  1.72%  strings.Join
         0     0%   100%     3.50MB  4.03%  sync.(*Once).Do
         0     0%   100%     0.50MB  0.57%  syscall.BytePtrFromString
         0     0%   100%     0.50MB  0.57%  syscall.Lstat
         0     0%   100%     0.50MB  0.57%  syscall.ParseDirent
         0     0%   100%     1.19MB  1.37%  text/template.(*Template).Parse
         0     0%   100%     1.19MB  1.37%  text/template/parse.(*Tree).Parse
         0     0%   100%     1.19MB  1.37%  text/template/parse.(*Tree).parse
         0     0%   100%     1.19MB  1.37%  text/template/parse.(*Tree).textOrAction
         0     0%   100%     1.19MB  1.37%  text/template/parse.Parse
