90.01MB of 90.01MB total (  100%)
         0     0%   100%     0.54MB   0.6%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap.func1
         0     0%   100%     2.13MB  2.37%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
         0     0%   100%     2.67MB  2.97%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%     2.67MB  2.97%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%     1.50MB  1.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%     1.50MB  1.67%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%     0.50MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.init
         0     0%   100%     1.01MB  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     0.51MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     0.51MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%     1.01MB  1.12%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     0.51MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     0.51MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%     0.50MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/nestedpendingoperations.(*nestedPendingOperations).Run.func1
         0     0%   100%     0.50MB  0.56%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/util/operationexecutor.(*operationGenerator).GenerateMountVolumeFunc.func1
         0     0%   100%     0.64MB  0.72%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%     1.19MB  1.32%  html/template.(*Template).Parse
         0     0%   100%     4.39MB  4.88%  io.Copy
         0     0%   100%     4.39MB  4.88%  io.copyBuffer
         0     0%   100%        3MB  3.34%  io/ioutil.ReadFile
         0     0%   100%     8.70MB  9.66%  main.init
         0     0%   100%        2MB  2.22%  main.main
         0     0%   100%        3MB  3.34%  net/http.(*Transport).dialConn.func3
         0     0%   100%     2.04MB  2.26%  os/exec.(*Cmd).Start.func1
         0     0%   100%     2.04MB  2.26%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.11%  path.Clean
         0     0%   100%        1MB  1.11%  path.Join
         0     0%   100%     0.50MB  0.56%  reflect.New
         0     0%   100%        2MB  2.22%  reflect.Value.Convert
         0     0%   100%        1MB  1.11%  reflect.Value.SetMapIndex
         0     0%   100%        2MB  2.22%  reflect.cvtBytesString
         0     0%   100%        1MB  1.11%  reflect.mapassign
         0     0%   100%     0.50MB  0.56%  regexp.(*Regexp).MatchString
         0     0%   100%     0.50MB  0.56%  regexp.(*Regexp).doExecute
         0     0%   100%     0.50MB  0.56%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB  0.56%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.56%  regexp.Compile
         0     0%   100%     0.50MB  0.56%  regexp.MustCompile
         0     0%   100%     0.50MB  0.56%  regexp.compile
         0     0%   100%     0.51MB  0.56%  regexp/syntax.(*compiler).compile
         0     0%   100%     0.50MB  0.56%  runtime.concatstring2
         0     0%   100%     0.50MB  0.56%  runtime.concatstrings
         0     0%   100%    89.01MB 98.88%  runtime.goexit
         0     0%   100%    10.70MB 11.89%  runtime.main
         0     0%   100%     0.50MB  0.56%  runtime.mstart
         0     0%   100%     0.50MB  0.56%  runtime.newproc.func1
         0     0%   100%     0.50MB  0.56%  runtime.newproc1
         0     0%   100%    17.50MB 19.44%  runtime.slicebytetostring
         0     0%   100%     0.50MB  0.56%  runtime.systemstack
         0     0%   100%     0.79MB  0.88%  runtime/pprof.profileWriter
         0     0%   100%        1MB  1.11%  strings.Join
         0     0%   100%     3.50MB  3.89%  sync.(*Once).Do
         0     0%   100%     1.19MB  1.32%  text/template.(*Template).Parse
         0     0%   100%     1.19MB  1.32%  text/template/parse.(*Tree).Parse
         0     0%   100%     1.19MB  1.32%  text/template/parse.(*Tree).parse
         0     0%   100%     1.19MB  1.32%  text/template/parse.(*Tree).textOrAction
         0     0%   100%     1.19MB  1.32%  text/template/parse.Parse
