59.82MB of 59.82MB total (  100%)
         0     0%   100%     0.50MB  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/master.init
         0     0%   100%     1.49MB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).(github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.syncProxyRules)-fm
         0     0%   100%     1.49MB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).SyncLoop
         0     0%   100%     1.49MB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.(*Proxier).syncProxyRules
         0     0%   100%     0.54MB   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.proxyEndpointsMap.merge
         0     0%   100%     0.54MB   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap
         0     0%   100%     0.54MB   0.9%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.updateEndpointsMap.func1
         0     0%   100%     0.95MB  1.59%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/proxy/iptables.writeLine
         0     0%   100%     1.49MB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).Loop
         0     0%   100%     1.49MB  2.49%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/async.(*BoundedFrequencyRunner).tryRun
         0     0%   100%     1.50MB  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).Channel.func1
         0     0%   100%     1.50MB  2.51%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/config.(*Mux).listen
         0     0%   100%     0.50MB  0.84%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/i18n.init
         0     0%   100%     1.01MB  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewItemsInWatchMetric
         0     0%   100%     0.51MB  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewListDurationMetric
         0     0%   100%     0.51MB  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.(*prometheusMetricsProvider).NewWatchDurationMetric
         0     0%   100%     1.01MB  1.69%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewItemsInWatchMetric
         0     0%   100%     0.51MB  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewListDurationMetric
         0     0%   100%     0.51MB  0.85%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/util/reflector/prometheus.prometheusMetricsProvider.NewWatchDurationMetric
         0     0%   100%     0.64MB  1.08%  github.com/openshift/origin/vendor/k8s.io/kubernetes/pkg/volume/vsphere_volume.init
         0     0%   100%     1.19MB  1.99%  html/template.(*Template).Parse
         0     0%   100%     3.51MB  5.87%  io.Copy
         0     0%   100%     3.51MB  5.87%  io.copyBuffer
         0     0%   100%     8.70MB 14.54%  main.init
         0     0%   100%        2MB  3.34%  main.main
         0     0%   100%        3MB  5.02%  net/http.(*Transport).dialConn.func3
         0     0%   100%     1.16MB  1.93%  os/exec.(*Cmd).Start.func1
         0     0%   100%     1.16MB  1.93%  os/exec.(*Cmd).writerDescriptor.func1
         0     0%   100%        1MB  1.67%  path.Clean
         0     0%   100%        1MB  1.67%  path.Join
         0     0%   100%     0.50MB  0.84%  reflect.New
         0     0%   100%     1.50MB  2.51%  reflect.Value.SetMapIndex
         0     0%   100%     0.50MB  0.84%  reflect.Zero
         0     0%   100%     1.50MB  2.51%  reflect.mapassign
         0     0%   100%     0.50MB  0.84%  regexp.(*Regexp).MatchString
         0     0%   100%     0.50MB  0.84%  regexp.(*Regexp).doExecute
         0     0%   100%     0.50MB  0.84%  regexp.(*Regexp).doMatch
         0     0%   100%     0.50MB  0.84%  regexp.(*machine).backtrack
         0     0%   100%     0.50MB  0.84%  regexp.Compile
         0     0%   100%     0.50MB  0.84%  regexp.MustCompile
         0     0%   100%     0.50MB  0.84%  regexp.compile
         0     0%   100%     0.51MB  0.84%  regexp/syntax.(*compiler).compile
         0     0%   100%        1MB  1.67%  runtime.concatstring2
         0     0%   100%        1MB  1.67%  runtime.concatstrings
         0     0%   100%    59.32MB 99.16%  runtime.goexit
         0     0%   100%    10.70MB 17.88%  runtime.main
         0     0%   100%     8.50MB 14.21%  runtime.slicebytetostring
         0     0%   100%        1MB  1.67%  strings.Join
         0     0%   100%     3.50MB  5.86%  sync.(*Once).Do
         0     0%   100%     1.19MB  1.99%  text/template.(*Template).Parse
         0     0%   100%     1.19MB  1.99%  text/template/parse.(*Tree).Parse
         0     0%   100%     1.19MB  1.99%  text/template/parse.(*Tree).parse
         0     0%   100%     1.19MB  1.99%  text/template/parse.(*Tree).textOrAction
         0     0%   100%     1.19MB  1.99%  text/template/parse.Parse
